Year,County Code,County Name,Cause Code,Selected Cause of Death,Deaths,Crude Rate,Adjusted Rate
2008,3,Bronx,7,Chronic Lower Respiratory Diseases (CLRD),281,20.2,22.8
2008,3,Bronx,8,Accidents (Total),281,20.2,21.7
2008,3,Bronx,9,All Other Causes,2137,153.5,164.1
2008,30,Jefferson,0,Total,849,719.2,718.6
2008,30,Jefferson,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,30,Jefferson,2,Malignant Neoplasms,208,176.2,184.7
2008,30,Jefferson,3,Diabetes Mellitus,12,10.2,10.7
2008,30,Jefferson,4,Diseases of the Heart,216,183.0,178.6
2008,30,Jefferson,5,Cerebrovascular Disease,55,46.6,45.4
2008,30,Jefferson,6,Pneumonia,24,20.3,19.8
2008,30,Jefferson,7,Chronic Lower Respiratory Diseases (CLRD),59,50.0,51.9
2008,30,Jefferson,8,Accidents (Total),36,30.5,29.2
2008,30,Jefferson,9,All Other Causes,239,202.5,198.5
2008,31,Lewis,0,Total,226,863.4,687.7
2008,31,Lewis,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,31,Lewis,2,Malignant Neoplasms,49,187.2,147.6
2008,31,Lewis,3,Diabetes Mellitus,7,26.7,21.6
2008,31,Lewis,4,Diseases of the Heart,61,233.0,177.1
2008,31,Lewis,5,Cerebrovascular Disease,12,45.8,35.9
2008,31,Lewis,6,Pneumonia,2,7.6,5.5
2008,31,Lewis,7,Chronic Lower Respiratory Diseases (CLRD),13,49.7,39.8
2008,31,Lewis,8,Accidents (Total),14,53.5,46.4
2008,31,Lewis,9,All Other Causes,68,259.8,213.9
2008,32,Livingston,0,Total,523,828.1,736.3
2008,32,Livingston,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,32,Livingston,2,Malignant Neoplasms,127,201.1,179.3
2008,32,Livingston,3,Diabetes Mellitus,12,19.0,16.8
2008,32,Livingston,4,Diseases of the Heart,127,201.1,171.6
2008,32,Livingston,5,Cerebrovascular Disease,27,42.8,38.3
2008,32,Livingston,6,Pneumonia,14,22.2,19.0
2008,32,Livingston,7,Chronic Lower Respiratory Diseases (CLRD),40,63.3,58.5
2008,32,Livingston,8,Accidents (Total),25,39.6,34.1
2008,32,Livingston,9,All Other Causes,151,239.1,218.6
2008,33,Madison,0,Total,575,824.2,745.2
2008,33,Madison,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.4,1.1
2008,33,Madison,2,Malignant Neoplasms,138,197.8,177.3
2008,33,Madison,3,Diabetes Mellitus,15,21.5,18.7
2008,33,Madison,4,Diseases of the Heart,138,197.8,175.6
2008,33,Madison,5,Cerebrovascular Disease,25,35.8,33.5
2008,33,Madison,6,Pneumonia,5,7.2,6.2
2008,33,Madison,7,Chronic Lower Respiratory Diseases (CLRD),51,73.1,66.6
2008,33,Madison,8,Accidents (Total),24,34.4,33.6
2008,33,Madison,9,All Other Causes,178,255.1,232.8
2008,34,Monroe,0,Total,6316,861.9,712.5
2008,34,Monroe,1,Acquired Immune Deficiency Syndrome (AIDS),26,3.5,3.3
2008,34,Monroe,2,Malignant Neoplasms,1538,209.9,181.3
2008,34,Monroe,3,Diabetes Mellitus,106,14.5,12.8
2008,34,Monroe,4,Diseases of the Heart,1492,203.6,162.7
2008,34,Monroe,5,Cerebrovascular Disease,309,42.2,33.3
2008,34,Monroe,6,Pneumonia,196,26.7,20.6
2008,34,Monroe,7,Chronic Lower Respiratory Diseases (CLRD),272,37.1,31.4
2008,34,Monroe,8,Accidents (Total),217,29.6,26.8
2008,34,Monroe,9,All Other Causes,2160,294.8,240.3
2008,35,Montgomery,0,Total,601,1235.0,800.6
2008,35,Montgomery,1,Acquired Immune Deficiency Syndrome (AIDS),1,2.1,2.7
2008,35,Montgomery,2,Malignant Neoplasms,113,232.1,164.5
2008,35,Montgomery,3,Diabetes Mellitus,15,30.8,19.1
2008,35,Montgomery,4,Diseases of the Heart,233,478.6,285.4
2008,35,Montgomery,5,Cerebrovascular Disease,24,49.3,30.9
2008,35,Montgomery,6,Pneumonia,5,10.3,6.3
2008,35,Montgomery,7,Chronic Lower Respiratory Diseases (CLRD),25,51.4,32.1
2008,35,Montgomery,8,Accidents (Total),18,37.0,32.9
2008,35,Montgomery,9,All Other Causes,167,343.1,226.8
2008,36,Nassau,0,Total,10840,802.0,621.5
2008,36,Nassau,1,Acquired Immune Deficiency Syndrome (AIDS),17,1.3,1.1
2008,36,Nassau,2,Malignant Neoplasms,2582,191.0,149.8
2008,36,Nassau,3,Diabetes Mellitus,175,12.9,10.1
2008,36,Nassau,4,Diseases of the Heart,4367,323.1,241.5
2008,36,Nassau,5,Cerebrovascular Disease,418,30.9,23.4
2008,36,Nassau,6,Pneumonia,265,19.6,14.6
2008,36,Nassau,7,Chronic Lower Respiratory Diseases (CLRD),437,32.3,25.0
2008,36,Nassau,8,Accidents (Total),389,28.8,27.1
2008,36,Nassau,9,All Other Causes,2190,162.0,129.1
2008,37,Niagara,0,Total,2231,1040.0,799.9
2008,37,Niagara,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,37,Niagara,2,Malignant Neoplasms,497,231.7,182.0
2008,37,Niagara,3,Diabetes Mellitus,51,23.8,18.7
2008,37,Niagara,4,Diseases of the Heart,776,361.8,265.9
2008,37,Niagara,5,Cerebrovascular Disease,89,41.5,30.7
2008,37,Niagara,6,Pneumonia,38,17.7,12.8
2008,37,Niagara,7,Chronic Lower Respiratory Diseases (CLRD),124,57.8,43.4
2008,37,Niagara,8,Accidents (Total),72,33.6,31.3
2008,37,Niagara,9,All Other Causes,584,272.3,215.1
2008,38,Oneida,0,Total,2443,1055.0,754.2
2008,38,Oneida,1,Acquired Immune Deficiency Syndrome (AIDS),4,1.7,1.5
2008,38,Oneida,2,Malignant Neoplasms,565,244.0,187.3
2008,38,Oneida,3,Diabetes Mellitus,64,27.6,19.4
2008,38,Oneida,4,Diseases of the Heart,663,286.3,192.3
2008,38,Oneida,5,Cerebrovascular Disease,137,59.2,39.4
2008,38,Oneida,6,Pneumonia,53,22.9,15.7
2008,38,Oneida,7,Chronic Lower Respiratory Diseases (CLRD),156,67.4,48.9
2008,38,Oneida,8,Accidents (Total),65,28.1,23.1
2008,38,Oneida,9,All Other Causes,736,317.8,226.7
2008,39,Onondaga,0,Total,4047,894.1,743.7
2008,39,Onondaga,1,Acquired Immune Deficiency Syndrome (AIDS),16,3.5,3.3
2008,39,Onondaga,2,Malignant Neoplasms,969,214.1,184.1
2008,39,Onondaga,3,Diabetes Mellitus,101,22.3,19.0
2008,39,Onondaga,4,Diseases of the Heart,861,190.2,150.6
2008,39,Onondaga,5,Cerebrovascular Disease,219,48.4,39.3
2008,39,Onondaga,6,Pneumonia,95,21.0,16.6
2008,39,Onondaga,7,Chronic Lower Respiratory Diseases (CLRD),247,54.6,45.7
2008,39,Onondaga,8,Accidents (Total),191,42.2,38.5
2008,39,Onondaga,9,All Other Causes,1348,297.8,246.5
2008,4,Kings,0,Total,16173,632.6,604.4
2008,4,Kings,1,Acquired Immune Deficiency Syndrome (AIDS),321,12.6,12.7
2008,4,Kings,2,Malignant Neoplasms,3521,137.7,133.8
2008,4,Kings,3,Diabetes Mellitus,513,20.1,19.4
2008,4,Kings,4,Diseases of the Heart,7121,278.5,261.2
2008,4,Kings,5,Cerebrovascular Disease,407,15.9,15.3
2008,4,Kings,6,Pneumonia,627,24.5,22.7
2008,4,Kings,7,Chronic Lower Respiratory Diseases (CLRD),429,16.8,16.1
2008,4,Kings,8,Accidents (Total),479,18.7,18.7
2008,4,Kings,9,All Other Causes,2755,107.8,104.4
2008,40,Ontario,0,Total,989,946.6,764.2
2008,40,Ontario,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,40,Ontario,2,Malignant Neoplasms,286,273.7,224.4
2008,40,Ontario,3,Diabetes Mellitus,16,15.3,12.6
2008,40,Ontario,4,Diseases of the Heart,224,214.4,166.9
2008,40,Ontario,5,Cerebrovascular Disease,45,43.1,34.2
2008,40,Ontario,6,Pneumonia,26,24.9,20.1
2008,40,Ontario,7,Chronic Lower Respiratory Diseases (CLRD),54,51.7,42.3
2008,40,Ontario,8,Accidents (Total),40,38.3,32.6
2008,40,Ontario,9,All Other Causes,298,285.2,231.1
2008,41,Orange,0,Total,2492,656.4,737.1
2008,41,Orange,1,Acquired Immune Deficiency Syndrome (AIDS),10,2.6,2.6
2008,41,Orange,2,Malignant Neoplasms,617,162.5,181.5
2008,41,Orange,3,Diabetes Mellitus,51,13.4,15.5
2008,41,Orange,4,Diseases of the Heart,717,188.9,213.3
2008,41,Orange,5,Cerebrovascular Disease,106,27.9,32.6
2008,41,Orange,6,Pneumonia,93,24.5,28.0
2008,41,Orange,7,Chronic Lower Respiratory Diseases (CLRD),152,40.0,48.5
2008,41,Orange,8,Accidents (Total),103,27.1,28.1
2008,41,Orange,9,All Other Causes,643,169.4,187.1
2008,42,Orleans,0,Total,391,928.0,800.3
2008,42,Orleans,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,42,Orleans,2,Malignant Neoplasms,76,180.4,161.1
2008,42,Orleans,3,Diabetes Mellitus,2,4.7,4.0
2008,42,Orleans,4,Diseases of the Heart,142,337.0,282.0
2008,42,Orleans,5,Cerebrovascular Disease,19,45.1,37.5
2008,42,Orleans,6,Pneumonia,11,26.1,20.8
2008,42,Orleans,7,Chronic Lower Respiratory Diseases (CLRD),31,73.6,67.9
2008,42,Orleans,8,Accidents (Total),14,33.2,33.3
2008,42,Orleans,9,All Other Causes,96,227.8,193.6
2008,43,Oswego,0,Total,1004,827.1,814.6
2008,43,Oswego,1,Acquired Immune Deficiency Syndrome (AIDS),1,0.8,0.7
2008,43,Oswego,2,Malignant Neoplasms,253,208.4,200.4
2008,43,Oswego,3,Diabetes Mellitus,26,21.4,20.3
2008,43,Oswego,4,Diseases of the Heart,263,216.6,213.9
2008,43,Oswego,5,Cerebrovascular Disease,45,37.1,36.5
2008,43,Oswego,6,Pneumonia,25,20.6,20.2
2008,43,Oswego,7,Chronic Lower Respiratory Diseases (CLRD),69,56.8,57.2
2008,43,Oswego,8,Accidents (Total),34,28.0,27.5
2008,43,Oswego,9,All Other Causes,288,237.2,237.7
2008,44,Otsego,0,Total,558,900.6,674.8
2008,44,Otsego,1,Acquired Immune Deficiency Syndrome (AIDS),3,4.8,4.7
2008,44,Otsego,2,Malignant Neoplasms,122,196.9,154.5
2008,44,Otsego,3,Diabetes Mellitus,20,32.3,23.3
2008,44,Otsego,4,Diseases of the Heart,161,259.8,189.8
2008,44,Otsego,5,Cerebrovascular Disease,33,53.3,39.9
2008,44,Otsego,6,Pneumonia,11,17.8,13.6
2008,44,Otsego,7,Chronic Lower Respiratory Diseases (CLRD),40,64.6,49.2
2008,44,Otsego,8,Accidents (Total),18,29.1,23.2
2008,44,Otsego,9,All Other Causes,150,242.1,176.7
2008,45,Putnam,0,Total,618,622.7,705.9
2008,45,Putnam,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,45,Putnam,2,Malignant Neoplasms,157,158.2,161.3
2008,45,Putnam,3,Diabetes Mellitus,14,14.1,14.6
2008,45,Putnam,4,Diseases of the Heart,219,220.7,266.2
2008,45,Putnam,5,Cerebrovascular Disease,22,22.2,27.5
2008,45,Putnam,6,Pneumonia,6,6.0,6.2
2008,45,Putnam,7,Chronic Lower Respiratory Diseases (CLRD),31,31.2,38.6
2008,45,Putnam,8,Accidents (Total),33,33.3,36.3
2008,45,Putnam,9,All Other Causes,136,137.0,155.2
2008,46,Rensselaer,0,Total,1418,913.3,804.6
2008,46,Rensselaer,1,Acquired Immune Deficiency Syndrome (AIDS),4,2.6,2.4
2008,46,Rensselaer,2,Malignant Neoplasms,344,221.6,196.8
2008,46,Rensselaer,3,Diabetes Mellitus,36,23.2,21.6
2008,46,Rensselaer,4,Diseases of the Heart,419,269.9,233.4
2008,46,Rensselaer,5,Cerebrovascular Disease,53,34.1,28.8
2008,46,Rensselaer,6,Pneumonia,23,14.8,12.8
2008,46,Rensselaer,7,Chronic Lower Respiratory Diseases (CLRD),96,61.8,55.0
2008,46,Rensselaer,8,Accidents (Total),33,21.3,19.2
2008,46,Rensselaer,9,All Other Causes,410,264.1,234.7
2008,47,Rockland,0,Total,1948,652.5,621.4
2008,47,Rockland,1,Acquired Immune Deficiency Syndrome (AIDS),2,0.7,0.6
2008,47,Rockland,2,Malignant Neoplasms,470,157.4,144.5
2008,47,Rockland,3,Diabetes Mellitus,46,15.4,14.2
2008,47,Rockland,4,Diseases of the Heart,637,213.4,205.7
2008,47,Rockland,5,Cerebrovascular Disease,90,30.1,29.7
2008,47,Rockland,6,Pneumonia,82,27.5,26.4
2008,47,Rockland,7,Chronic Lower Respiratory Diseases (CLRD),92,30.8,29.2
2008,47,Rockland,8,Accidents (Total),61,20.4,20.6
2008,47,Rockland,9,All Other Causes,468,156.8,150.4
2008,48,St Lawrence,0,Total,1055,961.7,853.3
2008,48,St Lawrence,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,48,St Lawrence,2,Malignant Neoplasms,248,226.1,200.0
2008,48,St Lawrence,3,Diabetes Mellitus,27,24.6,21.7
2008,48,St Lawrence,4,Diseases of the Heart,305,278.0,243.8
2008,48,St Lawrence,5,Cerebrovascular Disease,49,44.7,39.0
2008,48,St Lawrence,6,Pneumonia,34,31.0,26.9
2008,48,St Lawrence,7,Chronic Lower Respiratory Diseases (CLRD),92,83.9,74.2
2008,48,St Lawrence,8,Accidents (Total),36,32.8,30.5
2008,48,St Lawrence,9,All Other Causes,264,240.7,217.1
2008,49,Saratoga,0,Total,1559,717.8,679.2
2008,49,Saratoga,1,Acquired Immune Deficiency Syndrome (AIDS),1,0.5,0.4
2008,49,Saratoga,2,Malignant Neoplasms,442,203.5,192.6
2008,49,Saratoga,3,Diabetes Mellitus,18,8.3,7.5
2008,49,Saratoga,4,Diseases of the Heart,416,191.5,180.4
2008,49,Saratoga,5,Cerebrovascular Disease,73,33.6,31.3
2008,49,Saratoga,6,Pneumonia,22,10.1,9.8
2008,49,Saratoga,7,Chronic Lower Respiratory Diseases (CLRD),109,50.2,47.7
2008,49,Saratoga,8,Accidents (Total),55,25.3,24.3
2008,49,Saratoga,9,All Other Causes,423,194.8,185.2
2008,5,New York,0,Total,10175,622.4,562.0
2008,5,New York,1,Acquired Immune Deficiency Syndrome (AIDS),270,16.5,15.0
2008,5,New York,2,Malignant Neoplasms,2697,165.0,152.3
2008,5,New York,3,Diabetes Mellitus,298,18.2,16.8
2008,5,New York,4,Diseases of the Heart,3184,194.8,171.5
2008,5,New York,5,Cerebrovascular Disease,360,22.0,19.7
2008,5,New York,6,Pneumonia,488,29.9,26.0
2008,5,New York,7,Chronic Lower Respiratory Diseases (CLRD),361,22.1,20.3
2008,5,New York,8,Accidents (Total),294,18.0,16.7
2008,5,New York,9,All Other Causes,2223,136.0,123.6
2008,50,Schenectady,0,Total,1469,970.1,697.3
2008,50,Schenectady,1,Acquired Immune Deficiency Syndrome (AIDS),4,2.6,3.0
2008,50,Schenectady,2,Malignant Neoplasms,366,241.7,185.4
2008,50,Schenectady,3,Diabetes Mellitus,31,20.5,15.4
2008,50,Schenectady,4,Diseases of the Heart,409,270.1,184.4
2008,50,Schenectady,5,Cerebrovascular Disease,59,39.0,25.0
2008,50,Schenectady,6,Pneumonia,34,22.5,13.7
2008,50,Schenectady,7,Chronic Lower Respiratory Diseases (CLRD),102,67.4,48.6
2008,50,Schenectady,8,Accidents (Total),44,29.1,23.3
2008,50,Schenectady,9,All Other Causes,420,277.4,198.4
2008,51,Schoharie,0,Total,240,752.1,588.2
2008,51,Schoharie,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,51,Schoharie,2,Malignant Neoplasms,69,216.2,170.5
2008,51,Schoharie,3,Diabetes Mellitus,9,28.2,21.4
2008,51,Schoharie,4,Diseases of the Heart,65,203.7,154.6
2008,51,Schoharie,5,Cerebrovascular Disease,9,28.2,22.2
2008,51,Schoharie,6,Pneumonia,2,6.3,4.2
2008,51,Schoharie,7,Chronic Lower Respiratory Diseases (CLRD),26,81.5,64.0
2008,51,Schoharie,8,Accidents (Total),4,12.5,11.1
2008,51,Schoharie,9,All Other Causes,56,175.5,140.3
2008,52,Schuyler,0,Total,182,963.6,721.7
2008,52,Schuyler,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,52,Schuyler,2,Malignant Neoplasms,42,222.4,171.6
2008,52,Schuyler,3,Diabetes Mellitus,6,31.8,22.8
2008,52,Schuyler,4,Diseases of the Heart,55,291.2,204.5
2008,52,Schuyler,5,Cerebrovascular Disease,11,58.2,41.9
2008,52,Schuyler,6,Pneumonia,4,21.2,15.3
2008,52,Schuyler,7,Chronic Lower Respiratory Diseases (CLRD),15,79.4,60.4
2008,52,Schuyler,8,Accidents (Total),10,52.9,42.1
2008,52,Schuyler,9,All Other Causes,39,206.5,163.2
2008,53,Seneca,0,Total,322,944.7,761.1
2008,53,Seneca,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,53,Seneca,2,Malignant Neoplasms,98,287.5,232.6
2008,53,Seneca,3,Diabetes Mellitus,7,20.5,16.6
2008,53,Seneca,4,Diseases of the Heart,70,205.4,163.0
2008,53,Seneca,5,Cerebrovascular Disease,15,44.0,35.3
2008,53,Seneca,6,Pneumonia,10,29.3,22.0
2008,53,Seneca,7,Chronic Lower Respiratory Diseases (CLRD),23,67.5,54.1
2008,53,Seneca,8,Accidents (Total),8,23.5,20.9
2008,53,Seneca,9,All Other Causes,91,267.0,216.6
2008,54,Steuben,0,Total,984,1019.0,788.0
2008,54,Steuben,1,Acquired Immune Deficiency Syndrome (AIDS),2,2.1,2.0
2008,54,Steuben,2,Malignant Neoplasms,270,279.6,216.2
2009,11,Broome,6,Pneumonia,60,30.8,19.7
2008,54,Steuben,3,Diabetes Mellitus,15,15.5,11.4
2008,54,Steuben,4,Diseases of the Heart,234,242.3,184.7
2008,54,Steuben,5,Cerebrovascular Disease,37,38.3,29.6
2008,54,Steuben,6,Pneumonia,30,31.1,22.1
2008,54,Steuben,7,Chronic Lower Respiratory Diseases (CLRD),52,53.8,41.6
2008,54,Steuben,8,Accidents (Total),36,37.3,31.5
2008,54,Steuben,9,All Other Causes,308,318.9,248.9
2008,55,Suffolk,0,Total,11208,741.2,688.3
2008,55,Suffolk,1,Acquired Immune Deficiency Syndrome (AIDS),21,1.4,1.4
2008,55,Suffolk,2,Malignant Neoplasms,2844,188.1,170.5
2008,55,Suffolk,3,Diabetes Mellitus,195,12.9,11.9
2008,55,Suffolk,4,Diseases of the Heart,3502,231.6,214.9
2008,55,Suffolk,5,Cerebrovascular Disease,449,29.7,27.9
2008,55,Suffolk,6,Pneumonia,262,17.3,16.2
2008,55,Suffolk,7,Chronic Lower Respiratory Diseases (CLRD),509,33.7,31.4
2008,55,Suffolk,8,Accidents (Total),517,34.2,33.6
2008,55,Suffolk,9,All Other Causes,2909,192.4,180.5
2008,56,Sullivan,0,Total,741,972.6,831.0
2008,56,Sullivan,1,Acquired Immune Deficiency Syndrome (AIDS),2,2.6,3.0
2008,56,Sullivan,2,Malignant Neoplasms,196,257.3,216.3
2008,56,Sullivan,3,Diabetes Mellitus,32,42.0,35.7
2008,56,Sullivan,4,Diseases of the Heart,178,233.6,192.9
2008,56,Sullivan,5,Cerebrovascular Disease,25,32.8,27.7
2008,56,Sullivan,6,Pneumonia,17,22.3,19.2
2008,56,Sullivan,7,Chronic Lower Respiratory Diseases (CLRD),43,56.4,48.2
2008,56,Sullivan,8,Accidents (Total),42,55.1,52.2
2008,56,Sullivan,9,All Other Causes,206,270.4,235.8
2008,57,Tioga,0,Total,400,797.3,683.1
2008,57,Tioga,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,57,Tioga,2,Malignant Neoplasms,123,245.2,203.6
2008,57,Tioga,3,Diabetes Mellitus,5,10.0,8.3
2008,57,Tioga,4,Diseases of the Heart,105,209.3,178.7
2008,57,Tioga,5,Cerebrovascular Disease,14,27.9,24.3
2008,57,Tioga,6,Pneumonia,4,8.0,6.9
2008,57,Tioga,7,Chronic Lower Respiratory Diseases (CLRD),29,57.8,48.5
2008,57,Tioga,8,Accidents (Total),11,21.9,20.3
2008,57,Tioga,9,All Other Causes,109,217.3,192.5
2008,58,Tompkins,0,Total,600,593.3,668.0
2008,58,Tompkins,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,58,Tompkins,2,Malignant Neoplasms,161,159.2,187.3
2008,58,Tompkins,3,Diabetes Mellitus,6,5.9,7.3
2008,58,Tompkins,4,Diseases of the Heart,134,132.5,142.9
2008,58,Tompkins,5,Cerebrovascular Disease,33,32.6,33.9
2008,58,Tompkins,6,Pneumonia,17,16.8,16.5
2008,58,Tompkins,7,Chronic Lower Respiratory Diseases (CLRD),30,29.7,35.0
2008,58,Tompkins,8,Accidents (Total),19,18.8,20.9
2008,58,Tompkins,9,All Other Causes,200,197.8,224.3
2008,59,Ulster,0,Total,1490,820.2,688.5
2008,59,Ulster,1,Acquired Immune Deficiency Syndrome (AIDS),11,6.1,5.6
2008,59,Ulster,2,Malignant Neoplasms,369,203.1,170.7
2008,59,Ulster,3,Diabetes Mellitus,35,19.3,15.5
2008,59,Ulster,4,Diseases of the Heart,419,230.6,189.1
2008,59,Ulster,5,Cerebrovascular Disease,60,33.0,27.3
2008,59,Ulster,6,Pneumonia,54,29.7,24.0
2008,59,Ulster,7,Chronic Lower Respiratory Diseases (CLRD),87,47.9,39.7
2008,59,Ulster,8,Accidents (Total),58,31.9,28.9
2008,59,Ulster,9,All Other Causes,397,218.5,187.8
2008,6,Queens,0,Total,14071,613.6,533.2
2008,6,Queens,1,Acquired Immune Deficiency Syndrome (AIDS),109,4.8,4.3
2008,6,Queens,2,Malignant Neoplasms,3175,138.5,123.9
2008,6,Queens,3,Diabetes Mellitus,335,14.6,12.9
2008,6,Queens,4,Diseases of the Heart,6075,264.9,223.3
2008,6,Queens,5,Cerebrovascular Disease,432,18.8,16.5
2008,6,Queens,6,Pneumonia,656,28.6,24.0
2008,6,Queens,7,Chronic Lower Respiratory Diseases (CLRD),451,19.7,17.0
2008,6,Queens,8,Accidents (Total),410,17.9,16.5
2008,6,Queens,9,All Other Causes,2428,105.9,94.8
2008,60,Warren,0,Total,619,938.3,675.9
2008,60,Warren,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,60,Warren,2,Malignant Neoplasms,166,251.6,183.4
2008,60,Warren,3,Diabetes Mellitus,13,19.7,14.4
2008,60,Warren,4,Diseases of the Heart,147,222.8,155.0
2008,60,Warren,5,Cerebrovascular Disease,28,42.4,27.6
2008,60,Warren,6,Pneumonia,9,13.6,9.9
2008,60,Warren,7,Chronic Lower Respiratory Diseases (CLRD),40,60.6,41.9
2008,60,Warren,8,Accidents (Total),17,25.8,23.2
2008,60,Warren,9,All Other Causes,199,301.6,220.6
2008,61,Washington,0,Total,561,893.3,715.5
2008,61,Washington,1,Acquired Immune Deficiency Syndrome (AIDS),2,3.2,3.2
2008,61,Washington,2,Malignant Neoplasms,141,224.5,182.0
2008,61,Washington,3,Diabetes Mellitus,20,31.8,25.5
2008,61,Washington,4,Diseases of the Heart,127,202.2,157.4
2008,61,Washington,5,Cerebrovascular Disease,21,33.4,25.7
2008,61,Washington,6,Pneumonia,12,19.1,14.8
2008,61,Washington,7,Chronic Lower Respiratory Diseases (CLRD),34,54.1,44.5
2008,61,Washington,8,Accidents (Total),21,33.4,28.7
2008,61,Washington,9,All Other Causes,183,291.4,233.7
2008,62,Wayne,0,Total,824,899.9,795.8
2008,62,Wayne,1,Acquired Immune Deficiency Syndrome (AIDS),1,1.1,0.9
2008,62,Wayne,2,Malignant Neoplasms,208,227.2,198.8
2008,62,Wayne,3,Diabetes Mellitus,24,26.2,23.3
2008,62,Wayne,4,Diseases of the Heart,196,214.1,187.2
2008,62,Wayne,5,Cerebrovascular Disease,35,38.2,33.0
2008,62,Wayne,6,Pneumonia,19,20.8,17.4
2008,62,Wayne,7,Chronic Lower Respiratory Diseases (CLRD),54,59.0,50.9
2008,62,Wayne,8,Accidents (Total),37,40.4,38.1
2008,62,Wayne,9,All Other Causes,250,273.0,246.1
2008,63,Westchester,0,Total,6872,720.4,580.3
2008,63,Westchester,1,Acquired Immune Deficiency Syndrome (AIDS),37,3.9,3.4
2008,63,Westchester,2,Malignant Neoplasms,1705,178.7,148.2
2008,63,Westchester,3,Diabetes Mellitus,133,13.9,11.2
2008,63,Westchester,4,Diseases of the Heart,2150,225.4,173.9
2008,63,Westchester,5,Cerebrovascular Disease,318,33.3,26.1
2008,63,Westchester,6,Pneumonia,170,17.8,13.6
2008,63,Westchester,7,Chronic Lower Respiratory Diseases (CLRD),305,32.0,25.6
2008,63,Westchester,8,Accidents (Total),210,22.0,20.0
2008,63,Westchester,9,All Other Causes,1844,193.3,158.3
2008,64,Wyoming,0,Total,349,837.9,746.5
2008,64,Wyoming,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,64,Wyoming,2,Malignant Neoplasms,80,192.1,170.4
2008,64,Wyoming,3,Diabetes Mellitus,11,26.4,23.1
2008,64,Wyoming,4,Diseases of the Heart,100,240.1,210.5
2008,64,Wyoming,5,Cerebrovascular Disease,12,28.8,25.6
2008,64,Wyoming,6,Pneumonia,6,14.4,12.5
2008,64,Wyoming,7,Chronic Lower Respiratory Diseases (CLRD),25,60.0,54.3
2008,64,Wyoming,8,Accidents (Total),10,24.0,21.2
2008,64,Wyoming,9,All Other Causes,105,252.1,228.9
2008,65,Yates,0,Total,232,941.1,717.6
2008,65,Yates,1,Acquired Immune Deficiency Syndrome (AIDS),0,0.0,0.0
2008,65,Yates,2,Malignant Neoplasms,51,206.9,162.5
2008,65,Yates,3,Diabetes Mellitus,4,16.2,13.6
2008,65,Yates,4,Diseases of the Heart,70,284.0,201.6
2008,65,Yates,5,Cerebrovascular Disease,7,28.4,21.3
2008,65,Yates,6,Pneumonia,5,20.3,15.5
2008,65,Yates,7,Chronic Lower Respiratory Diseases (CLRD),14,56.8,43.3
2008,65,Yates,8,Accidents (Total),9,36.5,35.0
2008,65,Yates,9,All Other Causes,72,292.1,224.7
2008,7,Richmond,0,Total,3508,719.7,699.7
2008,7,Richmond,1,Acquired Immune Deficiency Syndrome (AIDS),26,5.3,5.1
2008,7,Richmond,2,Malignant Neoplasms,834,171.1,163.0
2008,7,Richmond,3,Diabetes Mellitus,76,15.6,15.1
2008,7,Richmond,4,Diseases of the Heart,1692,347.1,340.5
2008,7,Richmond,5,Cerebrovascular Disease,74,15.2,14.7
2008,7,Richmond,6,Pneumonia,110,22.6,22.4
2008,7,Richmond,7,Chronic Lower Respiratory Diseases (CLRD),105,21.5,21.5
2008,7,Richmond,8,Accidents (Total),123,25.2,24.6
2008,7,Richmond,9,All Other Causes,468,96.0,92.9
2008,8,Rest of State,0,Total,94468,849.0,701.5
2008,8,Rest of State,1,Acquired Immune Deficiency Syndrome (AIDS),215,1.9,1.8
2008,8,Rest of State,2,Malignant Neoplasms,22863,205.5,172.8
2008,8,Rest of State,3,Diabetes Mellitus,1975,17.8,14.7
2008,8,Rest of State,4,Diseases of the Heart,28073,252.3,201.7
2008,8,Rest of State,5,Cerebrovascular Disease,4323,38.9,31.4
2008,8,Rest of State,6,Pneumonia,2276,20.5,16.2
2008,8,Rest of State,7,Chronic Lower Respiratory Diseases (CLRD),5214,46.9,38.9
2008,8,Rest of State,8,Accidents (Total),3401,30.6,28.1
2008,8,Rest of State,9,All Other Causes,26128,234.8,195.8
